Noun Phrase,Count
rapid modernization,1
glass windows,1
white orchids,1
soft chime,1
good afternoon,1
lovely little shop,1
beautiful orchids,1
special flower,1
bamboo orchid,1
elderly gardener,1
new buildings,1
bamboo orchids,1
local flowers,1
previous day,1
small pouch,1
vibrant seeds,1
flower shop,1
forgotten space overgrown,1
colorful blooms,1
quiet patch,1
new high-rise building,1
familiar pang,1
local government,1
urban environments,1
city council meeting,1
council members,1
tense deliberation,1
public space,1
true beauty,1
florist shop,1
herbal remedies,1
sanctuary—a testament,1
whispering banyan,1
financial district,1
thick canopy,1
picturesque landmark,1
amara tan,1
feature story,1
wise eyes,1
countless lovers,1
air changes,1
silvery glow,1
city noises,1
— tales,1
extraordinary —,1
rich narrative,1
tales woven,1
newfound appreciation,1
simple article,1
eternal whispers,1
curry rice.,1
late 1960s,1
character introduction,1
current owner,1
wiry man,1
salt-and-pepper hair,1
tumultuous post-war years,1
culinary venture,1
food influencer,1
experiences online,1
whole new audience,1
voice firm,1
unspoken words,1
famous curry,1
unexpected visit,1
urban redevelopment plans,1
mr. hock,1
tone apologetic,1
growing movement,1
heartfelt videos,1
grandfather cooking,1
inviting supporters,1
live music,1
local government officials,1
hawker stalls amidst modernization,1
heritage preservation area,1
new idea,1
new menu,1
curry recipe,1
transcends generations,1
delicious curry rice,1
home city,1
lesser-known enclave,1
culinary treasures,1
rich cultural heritage,1
red banners,1
teochew delights,1
glass case,1
colorful pastries,1
small portion,1
silky texture,1
rich flavor,1
warm demeanor,1
traditional businesses,1
big chains,1
vibrant aspect,1
local chefs,1
colorful tents,1
unique dish,1
art display,1
stall owners,1
culinary secrets,1
drawing crowds,1
renowned pastries,1
support local businesses,1
cultural advocates,1
community members,1
weekly gatherings,1
cultural tapestry,1
cultural preservation,1
newfound apprentices,1
community—a tapestry woven,1
modest place,1
white tiles,1
humid breeze,1
noodle broth,1
65-year-old hawker,1
creamy coconut broth,1
uphill battle,1
high-end cafes,1
boutique shops,1
vibrant university student,1
part-time job,1
online campaign,1
cooking sessions,1
atmosphere online,1
traditional roots,1
digital shift,1
laksa broth,1
heartfelt stories,1
vibrant visuals,1
diverse audience,1
online presence,1
feature article,1
unique cultural tapestry woven,1
front pages,1
sudden spotlight,1
customer inquiries,1
hectic day,1
eager listeners,1
community bonds,1
it—the generations,1
quiet morning,1
culture alive—and,1
constant hum,1
tranquility—a community garden,1
quaint enclave,1
fresh herbs,1
quaint neighborhood,1
historical buildings,1
green amidst,1
hectic life,1
urban chaos,1
chili plants,1
genuine admiration,1
own patch,1
tender care,1
plant seeds,1
own dreams—of,1
community—a piece,1
small mural,1
modest representation,1
vibrant strokes,1
community—a fisherman,1
nearby hawker center,1
small piece,1
collective masterpiece,1
auntie lee,1
unofficial leader,1
garden community,1
famous chili crab stall,1
dramatic flourish,1
own story,1
garden flourished—not,1
design work,1
graphic designs,1
right environment,1
weekly painting sessions,1
inviting others,1
brush strokes,1
community projects,1
mere patch,1
prominent artist,1
cultivate connections,1
unbreakable threads,1
humble hawker stall,1
east coast road,1
unique twist,1
original dish,1
fiery heat,1
homemade sambal chili,1
quaint neighborhoods,1
charming shophouses,1
friendly neighbors,1
traditional homes,1
foreign languages,1
new waves,1
famous laksa broth,1
easy recipe,1
unique mentorship,1
old hawker,1
freshest ingredients,1
perfect sambal —,1
chop herbs,1
rich culinary traditions,1
busy weekend,1
slight pallor,1
studies ...,1
long silence,1
traditional laksa,1
diverse crowd—locals,1
spicy bowls,1
hectic lunch rush,1
severe exhaustion,1
irregular heartbeat,1
full charge,1
loyal patronage,1
voice hoarse,1
intricate process,1
community gathering place,1
new narrative,1
delicious bowls,1
ever-changing landscape,1
relentless pace,1
modern urban development,1
solitary starfruit tree,1
midday sun,1
curious ten-year-old,1
wild curls,1
insatiable appetite,1
weekend explorations,1
ripe starfruit,1
overgrown weeds,1
unique shape,1
smooth skin,1
warm sensation,1
old tale,1
voice turning melodious,1
pure heart,1
playful shadows,1
tangy flavor,1
different place,1
old house,1
vibrant pastel,1
lush garden,1
hibiscus flowers,1
sturdy tree,1
nearby playground,1
carefree play,1
lessons learned,1
strange tug,1
young grandmother,1
familiar sensation,1
starfruit filling,1
own garden,1
small starfruit tree,1
small girl,1
voice shy,1
new ones,1
own children,1
orchid beneath,1
warm blanket,1
familiar sights,1
distant call,1
good kopi,1
own country,1
childhood memories,1
favorite flowers,1
new hawker stalls,1
new—hipster cafes,1
traditional wet markets,1
tiong bahru market,1
orchids symbolize resilience,1
own desire,1
serendipitous encounter,1
skyline transform,1
everyday heroes,1
individuals hesitant,1
countless interviews,1
quaint space,1
own lives,1
gallery lights,1
future—their hearts,1
vibrant garden,1
new wave,1
exhibitions worldwide,1
orchid—its beauty,1
thrive amidst,1
tapestry interwoven,1
28-year-old environmental scientist,1
deep passion,1
personal history,1
elderly orchid cultivator,1
urban sustainability,1
early morning sun cast,1
gentle glow,1
verdant landscape,1
garden paths,1
familiar tug,1
lush surroundings,1
vivid hues,1
velvety petals,1
urban expansion,1
educational programs,1
carefree spirit,1
smartphone app,1
urban gardeners identify plants,1
incorporate native plants,1
unique flora,1
sixty years,1
gentle demeanor,1
modest greenhouse,1
various orchids,1
conservation project,1
educational materials,1
interactive activities,1
event day,1
young kids,1
own orchids,1
symbolizes resilience,1
eyes downcast,1
amazing things,1
own talents,1
painting murals,1
vibrant depictions,1
orchid conservation programs,1
native plants,1
sustainable urban living,1
connection people,1
specific orchid,1
emotional investment,1
legendary hawker stall,1
fresh flower market,1
tech gadget shop,1
ananda rao,1
countless awards,1
signature dish—murtabak,1
long queue,1
traditional methods,1
digital menus,1
cashless payments,1
handwritten signs,1
cash transactions,1
modernization scheme,1
transform hawker centers,1
hygiene regulations,1
sustainability practices,1
delivery platform,1
secret weapon,1
tech-savvy millennial,1
corporate jobs,1
countless afternoons,1
mobile app,1
hawker lifestyle,1
common goal,1
orange glow,1
hawker modernization,1
stern demeanor,1
hawker policies,1
critical eye,1
new regulations,1
stalls adhere,1
middle ground,1
simple mobile app,1
potential benefits—more customers,1
business thanks,1
new online orders,1
hawker life—where,1
balance technology,1
weekend workshops,1
makeshift kitchen,1
authentic experience,1
traditional cooking,1
modern engagement,1
hawker awards,1
prestigious title,1
legacy—a blend,1
street hawker food,1
fresh graduate,1
bridal gowns,1
taxi driver,1
glass building,1
countless times,1
cold embrace,1
glitzy facade,1
vibrant paintings,1
corporate duties,1
art events,1
meeting artists,1
such event,1
street artist,1
met—his passion,1
grant proposals,1
vibrant communities,1
colorful art,1
auditory layer,1
visual feast,1
elderly residents,1
decades past—a stark reminder,1
sales targets,1
professional obligations,1
exhibition project,1
community initiative,1
social causes,1
well-prepared presentation,1
potential benefits,1
community outreach,1
corporate environment,1
foster creativity,1
art workshops,1
greeting attendees,1
usual charisma,1
collective effort,1
diverse experiences,1
professional life,1
open heart,1
challenge expectations,1
vibrant chaos,1
vibrant labyrinth,1
food stalls,1
proud owner,1
secret recipe—a,1
perfect blend,1
gathering point,1
recent years,1
warm orange glow,1
sleek apartment,1
central business district,1
designer handbag,1
white blouse,1
chaotic charm,1
hot wok,1
fragrant cloud,1
bright red hair,1
for—the connection,1
young hawkers,1
hawker training program,1
eager students,1
large workshop,1
own flair,1
camaraderie filling,1
full-fledged program,1
diverse skills,1
young chefs,1
own unique twists,1
vibrant festival,1
own creativity,1
new beginning—not,1
entire hawker community,1
silent prayer,1
delicious bowl,1
morning mist,1
two-bedroom apartment,1
familiar sounds,1
signature dish,1
delicate rice cakes,1
savory radish,1
fragrant kopi,1
news anchor,1
warm cup,1
smile turning wistful,1
small port city,1
global metropolis,1
white flags,1
festive foods,1
promotional materials,1
favorite hawker center,1
performance team,1
quality time,1
crowd ...,1
own little celebration,1
vibrant fireworks,1
white outfit,1
homemade kueh lapis,1
exuberant performances,1
traditional lion dances,1
modern-day hip-hop,1
final fireworks,1
old photo albums,1
gallery exhibition,1
vibrant spirit,1
emotional connection,1
beautiful mosaic,1
binds generations,1
colorful shophouses,1
red lanterns,1
new year festivities,1
narrow streets,1
crystal ball,1
future hold,1
conspiratorial whisper,1
mysterious lantern,1
vibrant marketplace,1
delicate paper cuttings,1
auspicious decorations,1
peculiar stall,1
unique lanterns,1
particular lantern,1
kind eyes,1
joyful spirit,1
different time,1
wooden toy,1
surprise crossing,1
humble home,1
soft echo,1
own time,1
lit dragon lantern,1
