Noun Phrase,Count
indomitable spirit,1
powerful bond,1
deep roots,1
wide branches,1
legacy—a reminder,1
new story,1
own child,1
small coastal village,1
family reunions,1
sweet rice cakes,1
traditional delicacies,1
festive occasion,1
16-year-old girl,1
old lanterns,1
strong frame,1
main street,1
luminous trails,1
lantern bore,1
main festivities,1
local vendors,1
family—each stroke,1
family sacrifices,1
deep appreciation,1
good health,1
weight transform,1
night sky—each,1
lantern ascend,1
sky lit,1
brilliant cascade,1
transient nature,1
favorite chair,1
frail hand,1
lay awake,1
peaceful sleep,1
picturesque mountain town,1
narrow alleyways,1
nearby sea,1
various colors,1
cobblestone paths,1
important part,1
steady force,1
street food vendors,1
warm brown eyes,1
gold paper,1
small table,1
small fire source,1
various street foods,1
local artists,1
playful nature,1
sudden commotion,1
street performer,1
tall figure,1
quick motion,1
grateful smile,1
brilliant display,1
actions—the courage,1
words resonate,1
gentle warmth,1
quiet streets,1
her—an eternal flame,1
lian chen,1
seventeen-year-old girl,1
wise woman,1
bamboo spirits,1
restless soul,1
simple life,1
soft rustle,1
green embrace,1
gentle sounds,1
strange energy pulse,1
strange carvings,1
cool bark,1
soft chorus,1
her—a parade,1
shadows—a figure,1
restore balance,1
diverse mix,1
indescribable joy,1
new resort,1
economic growth,1
environmental organizations,1
public relations teams,1
silence dissent,1
powerful aura,1
spirits surge,1
face pale,1
collective strength,1
supernatural force,1
new chapter,1
forest thrives,1
she—a guardian,1
small seaside town,1
eager patrons,1
particular evening,1
mere souvenirs,1
graduate student,1
genuine enthusiasm,1
passion reignite,1
local delicacies — stinky tofu,1
pineapple cakes —,1
own culture,1
common threads,1
ambitious lantern,1
grand depiction,1
legendary mountain spirit,1
resilience amidst,1
silver glow,1
dark sky,1
drawing participants,1
local schools,1
traditional arts,1
once-silent stories,1
centuries-old banyan tree,1
small teahouse,1
chán dào,1
late fifties,1
gentle demeanor,1
intricate art,1
tea preparation,1
young age,1
gesture purposeful,1
relentless demands,1
loose bun,1
signature oolong,1
momentary distraction,1
common thread,1
various souls,1
eyes downcast,1
old banyan tree,1
roots intertwine,1
unexpected directions,1
rainy days,1
bright sunlit afternoons,1
small easel,1
vibrant greens,1
transformative power,1
silent encouragement,1
family business—a,1
successful enterprise,1
frivolous endeavor,1
familial obligations,1
familiar weight,1
anxiety creep,1
long day,1
own cup,1
life—its roots,1
family ties,1
visual representation,1
balance tradition,1
familial bonds,1
small part,1
unique perspective,1
heartfelt creations,1
own way,1
story explores,1
picturesque village,1
emerald mountains,1
cerulean sea,1
pineapple flowers,1
quiet place,1
traditional wooden houses,1
idyllic setting,1
bare feet,1
cool earth,1
small farm,1
own creativity,1
lantern-lit square,1
recount tales,1
mountain gods,1
gathering herbs,1
vibrant spices,1
elegant script,1
box home,1
bright gold,1
nearby towns,1
local restaurant owner,1
personal touch,1
trickle in—some,1
challenging day,1
moonlit sea,1
presence—a gentle reminder,1
kitchen table,1
culinary journey,1
special dinner,1
great chef,1
her—a realization,1
personal success,1
local fishermen,1
seasonal ingredients,1
special feast,1
delicious food,1
own lives,1
warm golden glow,1
coastal city,1
ocean waves,1
noodle stand,1
lantern makers,1
back room,1
late grandmother,1
mysterious stranger,1
nearby temple,1
tall man,1
backpack slung,1
new world,1
unexpected bond,1
delectable street food,1
new energy,1
candid shots,1
vibrant workshop,1
bond—a connection,1
bittersweet embrace,1
lantern shop,1
familiar camera slung,1
lanterns lit,1
narrow alleyway,1
old brick walls,1
vibrant graffiti,1
ever-changing spirit,1
tumultuous years,1
heavy wooden door,1
warm aroma,1
soft traditional music,1
indigenous roots,1
modern landscape,1
fresh pot,1
delicate flavors,1
artistic spirit,1
vibrant valley,1
painting banners,1
urban sprawl,1
vibrant wildflowers,1
land envelop,1
stories—the laughter,1
annual festival,1
valley—a celebration,1
vibrant scene,1
recount stories,1
expression wise,1
unexpected message,1
dear mei,1
future storytellers,1
echoes continue,1
city bustle,1
vibrant sunset,1
distant laughter,1
paper boats,1
old days—of,1
father work,1
colorful bolts,1
beautiful silk dress,1
various fabric swatches,1
delicate piece,1
special occasions,1
old haunts,1
small teahouses,1
silver trail,1
sweet rice balls,1
evening sky,1
new line,1
modern aesthetics,1
traditional craftsmanship,1
embroidery techniques,1
local boutiques,1
rich cultural tapestry,1
major festival—the,1
new story—one,1
thread woven,1
narrow pathways,1
unshakeable restlessness,1
big city,1
urban life,1
artistic voice,1
constant noise,1
her—the vibrant colors,1
kind smile,1
elderly man—whom,1
mr. chen—mei-ling,1
days painting vibrant murals,1
local community,1
artistic vision,1
townsfolk release,1
lantern drift,1
tiny speck,1
local galleries,1
style—a fusion,1
commercial expectations,1
heartfelt stories,1
marketable themes,1
artistic integrity,1
familiar bench,1
different direction,1
new project—an exhibition,1
own memories,1
collective journey,1
exhibition day,1
personal expression,1
constant source,1
gentle murmurs,1
creative journey,1
familiar presence,1
silent prayer,1
endless flow,1
intricate stories,1
cool autumn morning,1
long black hair,1
loose ponytail,1
sturdy trunk,1
vibrant life,1
delicate details,1
different worlds—each root,1
new adventure,1
ornate box,1
delicate jade pendant,1
silver chain,1
similar pendants,1
bedside table,1
guardian spirits,1
wise scholars,1
resilient spirit,1
old district,1
particular mural—a vibrant depiction,1
powerful woman,1
legendary guardian,1
sudden urge,1
city—the spirits,1
early morning sun,1
serene getaway,1
home—a home,1
distant call,1
late grandfather,1
ancient art,1
delicate baskets,1
simpler times,1
small pavilion,1
fresh pine,1
damp earth,1
vibrant melodies,1
lake flow,1
musical tapestry,1
lake festival,1
vibrant performances,1
delicious street food,1
supportive audience,1
lake—the laughter,1
sweet nothings,1
beautiful landscape,1
own right,1
final year,1
lake needs,1
future compositions,1
mountains fade,1
small concert,1
eternal song,1
quaint district,1
river kisses,1
famous oolong tea,1
glory days,1
tea business,1
colorful streets,1
vibrant sunsets,1
financial struggles,1
busy afternoon,1
steady stream,1
worn-out straw hat,1
curious sight,1
own tea,1
gentle lilt,1
sudden connection,1
wind threatens,1
exquisite lanterns,1
lantern festivals lit,1
symbolize guidance,1
dark life,1
vibrant essence,1
distant sounds,1
inspiration ignite,1
grand painting—a scene,1
families gathering,1
small courtyard,1
orbs ascend,1
internal struggle,1
lantern needs,1
small art workshops,1
inviting children,1
community hub,1
weary atmosphere,1
lantern making,1
beautiful pieces,1
local shops,1
everyday life,1
small sky lantern,1
evening glow,1
mia lin,1
busy streets,1
friendly vendor,1
crispy oyster omelets,1
accent thick,1
enthusiasm evident,1
centuries-old temples,1
colonial buildings,1
new story—an intricate mural,1
dynasty hero,1
zheng chenggong,1
17th century,1
unexplainable connection,1
lantern-lit skies,1
patient teacher,1
vibrant market,1
children giggle,1
mischievous grin,1
infectious energy,1
own family traditions,1
beautiful friendship,1
ancient teahouses,1
old building,1
cultural tapestry,1
traditional dress,1
traditional instruments,1
large lantern,1
vibrant heritage,1
lifelong friends,1
final time,1
transcends distance,1
journey ahead,1
unforgettable memories,1
community events,1
inviting people,1
cooking classes,1
video calls,1
future visits,1
beautiful complexities,1
azure coastline,1
magnificent banyan tree,1
natural gift,1
cheerful demeanor,1
profound loneliness,1
own grief,1
old straw hat,1
tree decades,1
old man shook,1
brush stroke,1
emotional depth,1
traditional crafts,1
large painting,1
vibrant flowers,1
own burdens,1
turning point,1
lush garden,1
voice thick,1
painting side,1
eternal cycle,1
expansive roots,1
stories intertwine,1
hope—a reminder,1
bright afternoon,1
laughter filling,1
childhood home,1
fragrant blooms,1
captivating tales,1
unmistakable aroma,1
petite woman,1
family history,1
relentless pressure,1
tranquil corner,1
nature speaks,1
transformative experience,1
new vision,1
separate parts,1
vibrant expressions,1
different parts,1
connection—the connection,1
collective consciousness,1
gentle whispers,1
humid night,1
26-year-old textile artist,1
vibrant tapestries,1
small studio,1
traditional tea house,1
modern coffee shop,1
artistic talents,1
traditional farmers,1
conventional path—perhaps manage,1
family farm,1
stable job,1
vibrant reds,1
creativity anew,1
local temple,1
serenity amidst,1
ancient halls,1
candles cast,1
blue qipao,1
small red lantern,1
light show,1
gentle drizzle,1
newfound purpose,1
serene beauty,1
local legend—the,1
lightbulb moment,1
vibrant narrative,1
taipei art,1
faces lit,1
countless compliments,1
emotions woven,1
best emerging,1
artist title,1
sudden pang,1
temple grounds,1
woman—a tribute,1
dear child,1
individual expression,1
ultimate synthesis,1
ever-present threads,1
wooden boats,1
quaint bungalow,1
favorite spot,1
white beard,1
nearby stall,1
pencil dance,1
brief moment,1
world returns,1
kind word,1
past resurfaces,1
peaceful retreat,1
li hua,1
heavy burden,1
physical beauty,1
emotional landscape—the joy,1
old fort,1
easy smile,1
quiet spots,1
continuity—the past,1
beautiful day,1
doubts crept,1
newfound joy,1
integral parts,1
fireworks lit,1
quiet evening,1
eternal echo,1
own path,1
children laugh,1
soft golden light,1
front porch,1
old wooden structure,1
peaceful scene,1
stomach—a mix,1
uneven ground,1
unspoken bond,1
vibrant nights,1
special technique,1
colorful paints,1
repetitive motions,1
night breeze,1
festivities unfold,1
silent plea,1
unexpected encounter,1
familiar face,1
easy conversation,1
expression somber,1
childhood adventures,1
connection rekindle,1
different directions,1
whispering wind,1
sweet bubble tea,1
mischievous smile,1
voice filling,1
time travelers,1
creative energy,1
similar dilemmas,1
unspoken tension,1
final lantern,1
village lit,1
vast canvas,1
familiar sights,1
tearful farewell,1
village children,1
reality intertwined—a reminder,1
warm spring evening,1
colorful wares,1
lit paper lanterns,1
thirteen-year-old girl,1
inquisitive eyes,1
favorite time,1
year—the festival,1
new lunar year,1
sweet potato fries,1
taste buds,1
central plaza,1
massive dragon lantern,1
new bike,1
enthusiasm infectious,1
unusual shadow,1
peculiar lantern,1
figure appeared—a,1
delicate woman,1
lush landscape,1
smile radiant,1
vibrant landscape,1
various destinations,1
different aspect,1
physical travel,1
incredible journey,1
now-dark lantern,1
own city,1
new experience,1
new shape—a desire,1
own home,1
own creation,1
evening air,1
heart—a journey,1
friendship shone brighter,1
ancient banyan trees,1
fifteen-year-old girl,1
flower crowns,1
summer afternoon,1
legendary beasts,1
meeting place,1
grant blessings,1
village historian,1
world transform,1
forgotten amidst,1
mundane routines,1
daily life,1
particular story,1
ancient sea captain,1
treasure hunt,1
forgotten relics—old coins,1
pottery shards,1
distant lanterns,1
warmth radiate,1
melodic hum,1
physical treasure,1
hearts—our dreams,1
old women,1
young men,1
vibrant murals,1
village walls,1
once-quiet streets,1
own treasure,1
different path,1
others uncover,1
old crafts,1
collective dreams,1
gentle breeze kiss,1
real wealth,1
dreams woven,1
rural countryside,1
green rice paddies,1
thick roots,1
wide canopy,1
small rice paddy,1
village—a place,1
unofficial storyteller,1
brave heroes,1
timeless wisdom,1
long strip,1
red paper,1
good fortune,1
lantern festival—how,1
prosperous harvest,1
dragon dances,1
lantern riddles,1
good harvest,1
expression thoughtful,1
dear—hard work,1
fierce storm,1
small figure,1
thick branches,1
storm tries,1
pride swell,1
great bravery,1
own dreams,1
her—the night,1
hope ignites,1
home—a place,1
tale woven,1
tranquil waters,1
colorful kites,1
local delicacy,1
vibrant chaos,1
wild black hair,1
indomitable curiosity,1
unique creation,1
gold designs,1
inventive shapes,1
fondest memories,1
grandmother—the stories,1
hopes skyward,1
one… two…,1
starry backdrop,1
lantern waver,1
final wish,1
quiet spot atop,1
nearby hill,1
adventure—of brave fishermen,1
mythical sea creatures,1
legacy woven,1
way forward—just,1
story captures,1
explores themes,1
lush green landscape,1
vibrant strokes,1
old woman,1
delicate movement,1
brave souls,1
blank wall,1
village community center,1
deep blues,1
drab community center,1
vibrant testament,1
straw hat,1
delicate flower,1
colonial powers,1
sudden chill,1
incorporate elements,1
cherished—the lush rice fields,1
rocky shores,1
vibrant festivals,1
traditional performances,1
flower garlands,1
vibrant mural,1
legacy reborn,1
new chapter—one,1
moon cast,1
lantern-lit teahouses,1
picturesque getaway,1
old wooden houses,1
occasional travelers,1
favorite spot—a,1
small tea shop,1
long white beard,1
different kind,1
dense forests,1
countless generations,1
ancient scroll,1
glass case,1
soft breeze,1
ethereal figure,1
legacy unveiled,1
pure joy,1
true artistry,1
newfound determination,1
fingers wrapping,1
creative frenzy,1
ancestors—her great-grandmother,1
gallery owner,1
nearby exhibition,1
intricate details,1
personal connections,1
favorite painting—a portrayal,1
art speaks,1
own voices,1
powerful vessel,1
moon shone,1
legacy continues,1
lush bamboo groves,1
mountain vistas,1
rich traditions,1
sweet serenade,1
local art gallery,1
quaint space,1
artistic aspirations,1
treasure trove,1
bamboo inspire,1
small streams,1
cool shade,1
serene spot,1
ancient trees,1
vibrant picture,1
magical atmosphere,1
joyful moments,1
air crisp,1
thoughts evident,1
inspire creativity,1
village art exhibition,1
young artists,1
unexpected places,1
indelible mark,1
lush green hills,1
misty forests,1
vibrant lantern festival,1
small kitchen,1
sticky rice dumplings,1
skilled cook,1
glutinous rice,1
joy infectious,1
deepest wish—a,1
tiny flicker,1
unusual silence,1
dense forest,1
face radiant,1
newfound hope,1
chasing ghosts,1
midnight whispers,1
potential customers,1
metal pot,1
stories interwove,1
whole life,1
night market culture,1
certain nights,1
white dress,1
typical ghost story,1
hunt begins,1
casual chatter,1
low hum,1
elusive figure,1
fortune teller,1
lanterns cast shadows,1
ghost hunt,1
different world,1
distant rustle,1
soft whispers,1
quieter area,1
wooden figurines,1
gaze meeting theirs,1
cool surface,1
film reel,1
finding closure,1
family remembers,1
profound silence,1
cool morning air,1
magical night,1
serene smile,1
encounter remained—a testament,1
traditional rooftops,1
bright red lanterns,1
faint smile,1
generation across,1
whole town,1
cultural roots,1
mysterious visitor,1
man clad,1
dark coat,1
distant look,1
deep-set eyes,1
skilled artisan,1
discovery intrigued,1
forgotten corners,1
old photographs,1
dusty scrolls,1
once-vibrant culture,1
mere decorations,1
forgotten shrine,1
lantern high,1
delicate craft,1
vibrant presence,1
lights years,1
familiar faces,1
grand celebration,1
light —,1
pacific coast,1
age-old tradition,1
bright moon,1
festival—the legends,1
hou yi,1
profound emptiness,1
will grandma,1
mysterious encounter,1
warmth bloom,1
spin tales,1
lotus paste,1
silver coin,1
serene light,1
wish—a hope,1
energy surge,1
her—a scene,1
moonlit sky,1
faint strength,1
own—a blend,1
old tales,1
new experiences,1
new lantern,1
wish—a message,1
lanterns drift,1
history woven,1
watchful gaze,1
brown eyes,1
late afternoons,1
lost tribe,1
mystical spirit,1
new home,1
her—a feeling,1
mountain district,1
majestic sunrises,1
indigenous heritage,1
fragrant aroma,1
cedar trees,1
small market,1
traditional garments,1
woven baskets,1
colorful costumes,1
final song,1
misty trails,1
ancient stones,1
stories reverberate,1
life—sometimes gentle,1
own story—the struggles,1
identity amidst,1
urban existence,1
beautiful narrative,1
different lens,1
inviting speakers,1
various indigenous groups,1
indigenous tribes,1
personal narratives,1
international film festival,1
room—each voice,1
traditional dance,1
indigenous cultures,1
crisp mountain air,1
youth migrate,1
chinese culture,1
grandfather chen,1
shares stories,1
modest home,1
crisp morning air,1
gentle pulse,1
endless opportunities,1
job prospects,1
old folklore,1
unexplainable tension,1
ancient wisdom,1
voice resonant,1
old resonate,1
village festival,1
handmade invitations,1
gathering support,1
dark clouds,1
palpable silence,1
annual tradition,1
drawing people,1
resilience—a testament,1
fresh seafood,1
small temple,1
lotus flowers—were,1
small inscription,1
villagers lit,1
odd gust,1
entire square,1
bore signs,1
treacherous waters,1
protective glow,1
unexpected sense,1
old oars,1
dark waters,1
rocky outcrops,1
vibrant coral reefs,1
playful dolphin,1
ocean—the whispers,1
nearby village,1
own journeys,1
endless horizon,1
new adventures,1
festival year,1
own light,1
traditional lantern maker,1
cozy workshop,1
symbolizes adventure,1
fine wish,1
countless memories,1
incredible artist,1
lantern releases,1
vast ocean,1
vibrant memories,1
new lantern designs,1
return home,1
serene temples,1
local exhibition,1
acceptance letter,1
modern artistry,1
face aglow,1
new lanterns,1
journey—of adventure,1
feeling—a blend,1
perfect harmony,1
familiar faces—friends,1
wooden pier,1
riverside market,1
freshest seafood,1
curious spirit,1
trusty camera,1
lively atmosphere,1
old shop,1
small bell,1
lantern festivals,1
decades past,1
digital distractions,1
wooden stool,1
delicate creation,1
young couple,1
different worlds,1
thoughtful expression,1
delicate movements,1
eyes lit,1
aesthetic beauty,1
sudden typhoon,1
own lantern—a vessel,1
bright sun,1
symbolize hope,1
past intertwine,1
vibrant sea,1
inviting young people,1
final wish—the,1
undeniable power,1
intricate character development,1
additional plot details,1
picturesque county,1
artistic talent,1
traditional sweets,1
sticky rice balls,1
expression turning,1
beautiful lanterns light,1
colorful papers,1
vibrant paints,1
delicate frame,1
radiant pieces,1
vibrant shades,1
gratitude filling,1
spirit high,1
final ceremony,1
courage swelling,1
beautiful reminder,1
stars twinkle,1
lush green mountains,1
azure sky,1
picturesque place,1
curious young girl,1
black eyes,1
different story,1
favorite snacks,1
dense bamboo canopy,1
forest floor,1
smooth surface,1
massive bamboo stalk,1
cautious steps,1
magnificent stalk,1
vivid images,1
unbreakable bonds,1
raw emotion,1
lineage pulse,1
new responsibility,1
nearby coast,1
vibrant flower festivals,1
annual cherry,1
blossom festival—a,1
ephemeral beauty,1
gentle rain,1
local delicacies—sweet rice cakes,1
delicate flower arrangements,1
unfamiliar face,1
shy smile,1
perfect shots,1
rare flowers,1
small gathering,1
quiet corner,1
bittersweet reality,1
full bloom,1
delicious treats,1
vibrant decorations,1
grand cherry tree,1
gentle breeze blew,1
favorite spots,1
countless photos,1
final night,1
bus station,1
bittersweet smile,1
street market,1
flower stall,1
vibrant blooms,1
beautiful—a tapestry woven,1
quaint seaside town,1
taiwan strait,1
delicious almond cakes,1
own childhood,1
almond cakes,1
family unity,1
sleek yachts,1
trendy cafes,1
souvenir shops,1
stark contrast,1
old town,1
luxurious resort,1
substantial amount,1
adult conversations,1
famous almond cakes,1
ancient rhythm,1
personal stories,1
festival night,1
town hall,1
silent support,1
council members,1
development plans,1
cultural center,1
eager children,1
timeless guardian,1
warm orange glow,1
